site_id,label,value_multiplier,capex_reduction_pct,debt_share,debt_interest_rate,debt_tenor_years,adjusted_capex_usd,adjusted_annual_debt_service_usd,adjusted_p50_value_usd,adjusted_p10_value_usd,p50_dscr,p10_dscr,p50_payback_years,launch_ready,intervention_score
commercial_portfolio_1mw,1 MW commercial portfolio,4,15,0.5,0.08,10,2677500,199513.23,494704.64,407806.57,2.4796,2.044,5.41,true,3.45
commercial_portfolio_1mw,1 MW commercial portfolio,4,15,0.5,0.06,10,2677500,181893.23,494704.64,407806.57,2.7198,2.242,5.41,true,3.55
commercial_portfolio_1mw,1 MW commercial portfolio,4,15,0.5,0.04,10,2677500,165055.75,494704.64,407806.57,2.9972,2.4707,5.41,true,3.65
commercial_portfolio_1mw,1 MW commercial portfolio,4,15,0.3,0.08,10,2677500,119707.94,494704.64,407806.57,4.1326,3.4067,5.41,true,3.6
commercial_portfolio_1mw,1 MW commercial portfolio,4,15,0.3,0.06,10,2677500,109135.94,494704.64,407806.57,4.5329,3.7367,5.41,true,3.7
commercial_portfolio_1mw,1 MW commercial portfolio,4,15,0.3,0.04,10,2677500,99033.45,494704.64,407806.57,4.9953,4.1179,5.41,true,3.8
commercial_portfolio_1mw,1 MW commercial portfolio,4,30,0.7,0.08,10,2205000,230027.02,494704.64,407806.57,2.1506,1.7729,4.46,true,3.6
commercial_portfolio_1mw,1 MW commercial portfolio,4,30,0.7,0.06,10,2205000,209712.19,494704.64,407806.57,2.359,1.9446,4.46,true,3.7
commercial_portfolio_1mw,1 MW commercial portfolio,4,30,0.7,0.04,10,2205000,190299.57,494704.64,407806.57,2.5996,2.143,4.46,true,3.8
commercial_portfolio_1mw,1 MW commercial portfolio,4,30,0.5,0.08,10,2205000,164305.01,494704.64,407806.57,3.0109,2.482,4.46,true,3.75
commercial_portfolio_1mw,1 MW commercial portfolio,4,30,0.5,0.06,10,2205000,149794.42,494704.64,407806.57,3.3026,2.7224,4.46,true,3.85
commercial_portfolio_1mw,1 MW commercial portfolio,4,30,0.5,0.04,10,2205000,135928.27,494704.64,407806.57,3.6395,3.0002,4.46,true,3.95
commercial_portfolio_1mw,1 MW commercial portfolio,4,30,0.3,0.08,10,2205000,98583.01,494704.64,407806.57,5.0182,4.1367,4.46,true,3.9
commercial_portfolio_1mw,1 MW commercial portfolio,4,30,0.3,0.06,10,2205000,89876.65,494704.64,407806.57,5.5043,4.5374,4.46,true,4
commercial_portfolio_1mw,1 MW commercial portfolio,4,30,0.3,0.04,10,2205000,81556.96,494704.64,407806.57,6.0658,5.0003,4.46,true,4.1
commercial_portfolio_1mw,1 MW commercial portfolio,4,45,0.7,0.08,10,1732500,180735.51,494704.64,407806.57,2.7372,2.2564,3.5,true,3.9
commercial_portfolio_1mw,1 MW commercial portfolio,4,45,0.7,0.06,10,1732500,164773.87,494704.64,407806.57,3.0023,2.4749,3.5,true,4
commercial_portfolio_1mw,1 MW commercial portfolio,4,45,0.7,0.04,10,1732500,149521.09,494704.64,407806.57,3.3086,2.7274,3.5,true,4.1
commercial_portfolio_1mw,1 MW commercial portfolio,4,45,0.5,0.08,10,1732500,129096.79,494704.64,407806.57,3.832,3.1589,3.5,true,4.05
commercial_portfolio_1mw,1 MW commercial portfolio,4,45,0.5,0.06,10,1732500,117695.62,494704.64,407806.57,4.2033,3.4649,3.5,true,4.15
commercial_portfolio_1mw,1 MW commercial portfolio,4,45,0.5,0.04,10,1732500,106800.78,494704.64,407806.57,4.632,3.8184,3.5,true,4.25
commercial_portfolio_1mw,1 MW commercial portfolio,4,45,0.3,0.08,10,1732500,77458.08,494704.64,407806.57,6.3867,5.2649,3.5,true,4.2
commercial_portfolio_1mw,1 MW commercial portfolio,4,45,0.3,0.06,10,1732500,70617.37,494704.64,407806.57,7.0054,5.7749,3.5,true,4.3
commercial_portfolio_1mw,1 MW commercial portfolio,4,45,0.3,0.04,10,1732500,64080.47,494704.64,407806.57,7.7201,6.364,3.5,true,4.4
commercial_portfolio_1mw,1 MW commercial portfolio,4,60,0.7,0.08,10,1260000,131444.01,494704.64,407806.57,3.7636,3.1025,2.55,true,4.2
commercial_portfolio_1mw,1 MW commercial portfolio,4,60,0.7,0.06,10,1260000,119835.54,494704.64,407806.57,4.1282,3.4031,2.55,true,4.3
commercial_portfolio_1mw,1 MW commercial portfolio,4,60,0.7,0.04,10,1260000,108742.61,494704.64,407806.57,4.5493,3.7502,2.55,true,4.4
commercial_portfolio_1mw,1 MW commercial portfolio,4,60,0.5,0.08,10,1260000,93888.58,494704.64,407806.57,5.2691,4.3435,2.55,true,4.35
commercial_portfolio_1mw,1 MW commercial portfolio,4,60,0.5,0.06,10,1260000,85596.81,494704.64,407806.57,5.7795,4.7643,2.55,true,4.45
commercial_portfolio_1mw,1 MW commercial portfolio,4,60,0.5,0.04,10,1260000,77673.29,494704.64,407806.57,6.369,5.2503,2.55,true,4.55
commercial_portfolio_1mw,1 MW commercial portfolio,4,60,0.3,0.08,10,1260000,56333.15,494704.64,407806.57,8.7818,7.2392,2.55,true,4.5
commercial_portfolio_1mw,1 MW commercial portfolio,4,60,0.3,0.06,10,1260000,51358.09,494704.64,407806.57,9.6325,7.9405,2.55,true,4.6
commercial_portfolio_1mw,1 MW commercial portfolio,4,60,0.3,0.04,10,1260000,46603.98,494704.64,407806.57,10.6151,8.7505,2.55,true,4.7
commercial_portfolio_1mw,1 MW commercial portfolio,5,0,0.7,0.08,10,3150000,328610.02,618380.8,509758.21,1.8818,1.5513,5.09,true,4
commercial_portfolio_1mw,1 MW commercial portfolio,5,0,0.7,0.06,10,3150000,299588.85,618380.8,509758.21,2.0641,1.7015,5.09,true,4.1
commercial_portfolio_1mw,1 MW commercial portfolio,5,0,0.7,0.04,10,3150000,271856.53,618380.8,509758.21,2.2747,1.8751,5.09,true,4.2
commercial_portfolio_1mw,1 MW commercial portfolio,5,0,0.5,0.08,10,3150000,234721.44,618380.8,509758.21,2.6345,2.1718,5.09,true,4.15
commercial_portfolio_1mw,1 MW commercial portfolio,5,0,0.5,0.06,10,3150000,213992.03,618380.8,509758.21,2.8897,2.3821,5.09,true,4.25
commercial_portfolio_1mw,1 MW commercial portfolio,5,0,0.5,0.04,10,3150000,194183.24,618380.8,509758.21,3.1845,2.6251,5.09,true,4.35
commercial_portfolio_1mw,1 MW commercial portfolio,5,0,0.3,0.08,10,3150000,140832.87,618380.8,509758.21,4.3909,3.6196,5.09,true,4.3
commercial_portfolio_1mw,1 MW commercial portfolio,5,0,0.3,0.06,10,3150000,128395.22,618380.8,509758.21,4.8162,3.9702,5.09,true,4.4
commercial_portfolio_1mw,1 MW commercial portfolio,5,0,0.3,0.04,10,3150000,116509.94,618380.8,509758.21,5.3075,4.3752,5.09,true,4.5
commercial_portfolio_1mw,1 MW commercial portfolio,5,15,0.7,0.08,10,2677500,279318.52,618380.8,509758.21,2.2139,1.825,4.33,true,4.3
commercial_portfolio_1mw,1 MW commercial portfolio,5,15,0.7,0.06,10,2677500,254650.52,618380.8,509758.21,2.4284,2.0018,4.33,true,4.4
commercial_portfolio_1mw,1 MW commercial portfolio,5,15,0.7,0.04,10,2677500,231078.05,618380.8,509758.21,2.6761,2.206,4.33,true,4.5
commercial_portfolio_1mw,1 MW commercial portfolio,5,15,0.5,0.08,10,2677500,199513.23,618380.8,509758.21,3.0994,2.555,4.33,true,4.45
commercial_portfolio_1mw,1 MW commercial portfolio,5,15,0.5,0.06,10,2677500,181893.23,618380.8,509758.21,3.3997,2.8025,4.33,true,4.55
commercial_portfolio_1mw,1 MW commercial portfolio,5,15,0.5,0.04,10,2677500,165055.75,618380.8,509758.21,3.7465,3.0884,4.33,true,4.65
commercial_portfolio_1mw,1 MW commercial portfolio,5,15,0.3,0.08,10,2677500,119707.94,618380.8,509758.21,5.1657,4.2583,4.33,true,4.6
commercial_portfolio_1mw,1 MW commercial portfolio,5,15,0.3,0.06,10,2677500,109135.94,618380.8,509758.21,5.6662,4.6709,4.33,true,4.7
commercial_portfolio_1mw,1 MW commercial portfolio,5,15,0.3,0.04,10,2677500,99033.45,618380.8,509758.21,6.2442,5.1473,4.33,true,4.8
commercial_portfolio_1mw,1 MW commercial portfolio,5,30,0.7,0.08,10,2205000,230027.02,618380.8,509758.21,2.6883,2.2161,3.57,true,4.6
commercial_portfolio_1mw,1 MW commercial portfolio,5,30,0.7,0.06,10,2205000,209712.19,618380.8,509758.21,2.9487,2.4308,3.57,true,4.7
commercial_portfolio_1mw,1 MW commercial portfolio,5,30,0.7,0.04,10,2205000,190299.57,618380.8,509758.21,3.2495,2.6787,3.57,true,4.8
commercial_portfolio_1mw,1 MW commercial portfolio,5,30,0.5,0.08,10,2205000,164305.01,618380.8,509758.21,3.7636,3.1025,3.57,true,4.75
commercial_portfolio_1mw,1 MW commercial portfolio,5,30,0.5,0.06,10,2205000,149794.42,618380.8,509758.21,4.1282,3.4031,3.57,true,4.85
commercial_portfolio_1mw,1 MW commercial portfolio,5,30,0.5,0.04,10,2205000,135928.27,618380.8,509758.21,4.5493,3.7502,3.57,true,4.95
commercial_portfolio_1mw,1 MW commercial portfolio,5,30,0.3,0.08,10,2205000,98583.01,618380.8,509758.21,6.2727,5.1709,3.57,true,4.9
commercial_portfolio_1mw,1 MW commercial portfolio,5,30,0.3,0.06,10,2205000,89876.65,618380.8,509758.21,6.8803,5.6718,3.57,true,5
commercial_portfolio_1mw,1 MW commercial portfolio,5,30,0.3,0.04,10,2205000,81556.96,618380.8,509758.21,7.5822,6.2503,3.57,true,5.1
commercial_portfolio_1mw,1 MW commercial portfolio,5,45,0.7,0.08,10,1732500,180735.51,618380.8,509758.21,3.4215,2.8205,2.8,true,4.9
commercial_portfolio_1mw,1 MW commercial portfolio,5,45,0.7,0.06,10,1732500,164773.87,618380.8,509758.21,3.7529,3.0937,2.8,true,5
commercial_portfolio_1mw,1 MW commercial portfolio,5,45,0.7,0.04,10,1732500,149521.09,618380.8,509758.21,4.1357,3.4093,2.8,true,5.1
commercial_portfolio_1mw,1 MW commercial portfolio,5,45,0.5,0.08,10,1732500,129096.79,618380.8,509758.21,4.7901,3.9487,2.8,true,5.05
commercial_portfolio_1mw,1 MW commercial portfolio,5,45,0.5,0.06,10,1732500,117695.62,618380.8,509758.21,5.2541,4.3312,2.8,true,5.15
commercial_portfolio_1mw,1 MW commercial portfolio,5,45,0.5,0.04,10,1732500,106800.78,618380.8,509758.21,5.79,4.773,2.8,true,5.25
commercial_portfolio_1mw,1 MW commercial portfolio,5,45,0.3,0.08,10,1732500,77458.08,618380.8,509758.21,7.9834,6.5811,2.8,true,5.2
commercial_portfolio_1mw,1 MW commercial portfolio,5,45,0.3,0.06,10,1732500,70617.37,618380.8,509758.21,8.7568,7.2186,2.8,true,5.3
commercial_portfolio_1mw,1 MW commercial portfolio,5,45,0.3,0.04,10,1732500,64080.47,618380.8,509758.21,9.6501,7.955,2.8,true,5.4
commercial_portfolio_1mw,1 MW commercial portfolio,5,60,0.7,0.08,10,1260000,131444.01,618380.8,509758.21,4.7045,3.8781,2.04,true,5.2
commercial_portfolio_1mw,1 MW commercial portfolio,5,60,0.7,0.06,10,1260000,119835.54,618380.8,509758.21,5.1602,4.2538,2.04,true,5.3
commercial_portfolio_1mw,1 MW commercial portfolio,5,60,0.7,0.04,10,1260000,108742.61,618380.8,509758.21,5.6866,4.6878,2.04,true,5.4
commercial_portfolio_1mw,1 MW commercial portfolio,5,60,0.5,0.08,10,1260000,93888.58,618380.8,509758.21,6.5863,5.4294,2.04,true,5.35
commercial_portfolio_1mw,1 MW commercial portfolio,5,60,0.5,0.06,10,1260000,85596.81,618380.8,509758.21,7.2243,5.9553,2.04,true,5.45
commercial_portfolio_1mw,1 MW commercial portfolio,5,60,0.5,0.04,10,1260000,77673.29,618380.8,509758.21,7.9613,6.5629,2.04,true,5.55
commercial_portfolio_1mw,1 MW commercial portfolio,5,60,0.3,0.08,10,1260000,56333.15,618380.8,509758.21,10.9772,9.049,2.04,true,5.5
commercial_portfolio_1mw,1 MW commercial portfolio,5,60,0.3,0.06,10,1260000,51358.09,618380.8,509758.21,12.0406,9.9256,2.04,true,5.6
commercial_portfolio_1mw,1 MW commercial portfolio,5,60,0.3,0.04,10,1260000,46603.98,618380.8,509758.21,13.2688,10.9381,2.04,true,5.7
